t	P	cov	vg_HEreg_noa.mean	vg_HEreg_noa.CI95l	vg_HEreg_noa.CI95r	vg_HEreg_adj.mean	vg_HEreg_adj.CI95l	vg_HEreg_adj.CI95r	exp.vg	va.term1	va.term2	va.term3	va.term4	vg_GRMvarX_ganc.mean	vg_GRMvarX_ganc.CI95l	vg_GRMvarX_ganc.CI95r	vg_GRMvarX_noa.mean	vg_GRMvarX_noa.CI95l	vg_GRMvarX_noa.CI95r	vg_GRMvarX_gcta.mean	vg_GRMvarX_gcta.CI95l	vg_GRMvarX_gcta.CI95r	vg_GRMld_ganc.mean	vg_GRMld_ganc.CI95l	vg_GRMld_ganc.CI95r	vg_GRMld_noa.mean	vg_GRMld_noa.CI95l	vg_GRMld_noa.CI95r
14	0	pos	0.99673765	0.97026085	1.01700179	0.99528283	0.97009755	1.0147066	0.99906542	0.938770132	0.060229868	3.68e-06	6.17e-05	0.99410304	0.96935362	1.01687901	0.99551572	0.97384838	1.01430342	0.99669677	0.97607659	1.02254564	0.993381	0.980303	1.0076007	0.9943373	0.9810745	1.0068801
14	0	zero	0.98731414	0.98065923	0.99367878	0.99169036	0.98464888	0.99860998	0.999033632863896	0.938769431734252	0.0602298640262883	3.36851264964724e-05	6.51976859382282e-07	0.99112622	0.98545773	0.99743185	0.98741907	0.98030548	0.99339197	0.99153664	0.98507898	0.99818396	0.9931903	0.9883105	0.9970927	0.9893375	0.9850816	0.9938759
14	0.9	neg	0.1015565	0.10047314	0.10296237	0.12189399	0.12062833	0.123124	0.969647365	0.938770132	0.060229868	0.0293726	-0.058725235	0.14484056	0.14333325	0.14643505	0.12111445	0.11974926	0.1223584	0.1210333	0.11974609	0.12235921	0.9733443	0.9662903	0.9809069	0.9742841	0.9681972	0.9811954
14	0.9	pos	5.6566333	5.52882955	5.78230915	0.12026589	0.11835893	0.12225311	1.52171339	0.938770132	0.060229868	0.0293726	0.493340791	0.14288276	0.14076285	0.14501154	6.20503623	6.0667564	6.35449946	6.22493119	6.08647397	6.38086499	0.964214	0.9555051	0.9747154	1.530004	1.5174964	1.5420878
14	0.9	zero	0.67956861	0.64214341	0.71345755	0.12191392	0.12011835	0.12365709	1.02913697791353	0.938770125686228	0.0602298667701836	0.0295647584720372	0.000572226985076428	0.14467071	0.14303309	0.14660069	0.75533996	0.71957613	0.79306115	0.75375522	0.71753863	0.78968776	0.9690032	0.9598026	0.9776121	1.0211564	1.0118563	1.0287555
15	0	neg	0.97961083	0.96535541	0.99130553	0.97964613	0.96292668	0.99433022	0.998998163	0.938770132	0.060229868	1.84e-06	-3.67e-06	0.97935596	0.96578122	0.99334801	0.98014415	0.96313354	0.99269092	0.97969871	0.96401135	0.99232497	0.9896474	0.9793967	0.9978205	0.9906245	0.9803376	0.9988655
15	0	pos	0.98900375	0.97211529	1.00904002	0.98902196	0.96896476	1.01575508	0.99903271	0.938770132	0.060229868	1.84e-06	3.09e-05	0.9869844	0.96476405	1.00606211	0.99165997	0.97519507	1.01177678	0.9888012	0.97133759	1.01238058	0.9941811	0.9793912	1.0100989	0.9959015	0.9834109	1.0071219
15	0	zero	1.00557136	0.98976352	1.02273433	1.00867811	0.99198896	1.02740436	0.999032882772935	0.938770521982483	0.0602298664570634	3.18773461830007e-05	6.1698720508029e-07	1.01079133	0.9944282	1.02988228	1.00460344	0.98654891	1.02481034	1.00888528	0.99392818	1.02332471	1.0015719	0.9912775	1.0111805	0.9978854	0.9875167	1.0076043
15	0.9	neg	0.11095636	0.10829626	0.11354243	0.13164955	0.12899732	0.13377543	0.971114996	0.938770132	0.060229868	0.02790397	-0.055788973	0.15477388	0.15120503	0.15803264	0.13102572	0.12752219	0.13382397	0.13083909	0.12773135	0.13361839	0.9672234	0.9550004	0.9788303	0.9677491	0.9579114	0.9782342
15	0.9	pos	5.55427158	5.38583745	5.69264961	0.12943766	0.12801078	0.13077744	1.495577721	0.938770132	0.060229868	0.02790397	0.468673751	0.15285409	0.15104862	0.154444	6.0553056	5.87878311	6.20183766	6.05139983	5.90001526	6.17887288	0.9618897	0.9568033	0.9695354	1.4942066	1.4737412	1.5093222
