t	P	cov	tau2_dicker1	tau2_dicker2	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	var.prs.geno	var.pheno	vg_HEreg	vg_HEreg_new	vg_HEreg_cov	vg_123	vg_HEreg_noa	vg_HEreg_a
14	0.9	pos	47.63372717	6.219876037	0.5	0.121918745	0.493340791	0.938770132	0.060229868	0.0293726	1.52171339	1.530082672	1.913257672	2.95861	5.66058328	0.125376851	0.9696274	5.66209461525499	0.120127062217665
15	0	neg	0.979369637	0.979546831	0.5	7.63e-06	-3.67e-06	0.938770132	0.060229868	1.84e-06	0.998998163	0.989262735	1.238355525	0.7903209	0.978698253	1.009240913	0.99899816	0.979271753946265	0.978644255091054
15	0	pos	0.991038136	0.99109989	0.5	7.63e-06	3.09e-05	0.938770132	0.060229868	1.84e-06	0.99903271	0.995906218	1.245151339	0.7952692	0.99023051	1.00927781	0.99899816	0.990707411125597	0.989251620911785
15	0.3	neg	0.99268736	0.992861612	0.5	0.000390517	-0.000188103	0.938770132	0.060229868	9.41e-05	0.998905981	0.996519037	1.246857519	0.7954171	0.991771792	0.999909364	0.9989059	0.992362053906035	0.991753615458242
15	0.3	pos	1.00873488	1.008756906	0.5	0.000390517	0.001580218	0.938770132	0.060229868	9.41e-05	1.000674301	1.003363909	1.254063928	0.8035217	1.00766758	0.999858185	0.9989059	1.00806281975654	1.00368816300015
15	0.6	neg	0.991249061	0.948862927	0.5	0.008796093	-0.00423686	0.938770132	0.060229868	0.00211915	0.99688229	0.997192412	1.246043665	0.7573721	0.943718708	0.9570197	0.99688085	0.944260660181958	0.943584932491483
15	0.6	pos	1.332843941	1.2794231	0.5	0.008796093	0.035593144	0.938770132	0.060229868	0.00211915	1.036712294	1.03750915	1.29931681	0.9809409	1.274553001	0.959872966	0.99688085	1.27507321113875	0.947735553456362
15	0.9	neg	0.919860623	0.131009567	0.5	0.115822808	-0.055788973	0.938770132	0.060229868	0.02790397	0.971114996	0.968348186	1.209785501	0.09160593	0.110823526	0.135450626	0.97109603	0.110912791628004	0.131538365604329
15	0.9	pos	43.04891343	6.064175846	0.5	0.115822808	0.468673751	0.938770132	0.060229868	0.02790397	1.495577721	1.492701711	1.868543969	2.966827	5.543646698	0.136256072	0.97109603	5.5463716817475	0.1294623658072
16	0	neg	0.989961393	0.990170126	0.5	3.81e-06	-1.84e-06	0.938770132	0.060229868	9.19e-07	0.998999082	0.993433355	1.244131524	0.7952167	0.989354165	0.99657461	0.998999081	0.989942839163572	0.989533893279323
16	0	pos	1.002433631	1.002679791	0.5	3.81e-06	1.54e-05	0.938770132	0.060229868	9.19e-07	0.999016355	1.00042609	1.251195271	0.8007202	1.001857327	0.996681589	0.998999081	1.00216459998955	1.00082621800115
16	0.3	neg	0.983879869	0.983938929	0.5	0.000253836	-0.000122267	0.938770132	0.060229868	6.12e-05	0.998938887	0.994736799	1.234987767	0.7963954	0.983538576	0.98835619	0.9989388	0.984059312732048	0.983729939833033
16	0.3	pos	0.987761342	0.988059427	0.5	0.000253836	0.001027141	0.938770132	0.060229868	6.12e-05	1.000088296	0.991600648	1.24425067	0.7932586	0.987012545	0.988414591	0.9989388	0.987348154164765	0.983202445947102
16	0.6	neg	0.985194285	0.958328551	0.5	0.007036874	-0.003389488	0.938770132	0.060229868	0.00169532	0.997305832	0.990961174	1.243706328	0.7666868	0.953533225	0.973028356	0.99730468	0.954156381894608	0.953310368858756
16	0.6	pos	1.236029459	1.203618772	0.5	0.007036874	0.028474516	0.938770132	0.060229868	0.00169532	1.029169836	1.034839825	1.291308112	0.9295106	1.200284578	0.973108693	0.99730468	1.20061252989188	0.972814292367293
16	0.9	neg	0.926718269	0.142714292	0.5	0.110031667	-0.052999524	0.938770132	0.060229868	0.026508771	0.972509247	0.972183057	1.215542546	0.10031761	0.121940323	0.146926131	0.972491229	0.121991039345711	0.143212567430775
16	0.9	pos	39.4508324	5.994928705	0.5	0.110031667	0.445240064	0.938770132	0.060229868	0.026508771	1.470748835	1.471323125	1.837503257	2.998211	5.509222479	0.147458086	0.972491229	5.51071905517559	0.139705222523706
17	0	neg	0.99632413	0.996394303	0.5	1.91e-06	-9.19e-07	0.938770132	0.060229868	4.6e-07	0.998999541	0.997228281	1.248580614	0.7974213	0.995644777	0.987173055	0.99899954	0.996200866587926	0.995795857539913
17	0	pos	0.990736484	0.990912671	0.5	1.91e-06	7.72e-06	0.938770132	0.060229868	4.6e-07	0.999008178	0.995180271	1.242094333	0.7972862	0.99030467	0.98723969	0.99899954	0.990746457920108	0.989172999841915
17	0.3	neg	0.989498638	0.989693834	0.5	0.000164994	-7.95e-05	0.938770132	0.060229868	3.98e-05	0.998960277	0.998972195	1.244513783	0.7944983	0.988764085	1.000123291	0.9989602	0.989349041364948	0.988930853522612
17	0.3	pos	1.020503918	1.020660989	0.5	0.000164994	0.000667642	0.938770132	0.060229868	3.98e-05	0.999707392	1.00715843	1.262817522	0.8075443	1.019781092	0.99988	0.9989602	1.02024224878242	1.0174710875557
17	0.6	neg	0.991752702	0.974221605	0.5	0.0056295	-0.00271159	0.938770132	0.060229868	0.001356256	0.997644666	0.995034806	1.242608165	0.7810093	0.970488533	0.980380351	0.997643744	0.971126644382611	0.970665393313358
17	0.6	pos	1.154153058	1.134729956	0.5	0.0056295	0.022779612	0.938770132	0.060229868	0.001356256	1.023135868	1.025151618	1.276900207	0.8861923	1.131579132	0.980024936	0.997643744	1.13192095430775	0.976196605318294
17	0.9	neg	0.924455593	0.15480442	0.5	0.104530084	-0.050349548	0.938770132	0.060229868	0.025183333	0.973833784	0.973081855	1.217141188	0.1096151	0.133417053	0.158187185	0.973816667	0.133505711074545	0.155588959002878
17	0.9	pos	36.34739252	5.958230105	0.5	0.104530084	0.422978061	0.938770132	0.060229868	0.025183333	1.447161393	1.451006785	1.810405246	3.040317	5.504205847	0.1580813	0.973816667	5.50520965589564	0.15101296544484
18	0	neg	0.990718115	0.990917476	0.5	9.54e-07	-4.59e-07	0.938770132	0.060229868	2.3e-07	0.99899977	0.995378176	1.242304983	0.7969717	0.990081914	0.997266412	0.99899977	0.990654318872234	0.990177660395639
18	0	pos	1.000215295	1.000432386	0.5	9.54e-07	3.86e-06	0.938770132	0.060229868	2.3e-07	0.999004089	0.999442618	1.249563335	0.7998972	0.999522213	0.997297278	0.99899977	1.00005941775888	0.99855150706834
18	0.3	neg	0.994479343	0.99471961	0.5	0.000107246	-5.17e-05	0.938770132	0.060229868	2.58e-05	0.99897418	0.995317648	1.247654075	0.7968665	0.994213736	1.008037359	0.9989742	0.994840735963197	0.994416612945888
18	0.3	pos	1.018725786	1.018878439	0.5	0.000107246	0.000433967	0.938770132	0.060229868	2.58e-05	0.999459805	1.008404196	1.263664078	0.8060302	1.01855141	1.007888664	0.9989742	1.01880015793854	1.01665390207034
18	0.6	neg	0.997742083	0.986407062	0.5	0.0045036	-0.002169272	0.938770132	0.060229868	0.001085005	0.997915733	1.001904234	1.248980601	0.7873521	0.983387499	0.976303983	0.997914995	0.98396109142926	0.982337663686664
18	0.6	pos	1.102824521	1.091074317	0.5	0.0045036	0.01822369	0.938770132	0.060229868	0.001085005	1.018308695	1.015404039	1.272645923	0.8549943	1.08810501	0.976551511	0.997914995	1.08840870871415	0.978014982372667
18	0.9	neg	0.924119397	0.166474911	0.5	0.09930358	-0.047832071	0.938770132	0.060229868	0.023924166	0.975092095	0.968812361	1.210268373	0.1195828	0.144727281	0.170613655	0.975075834	0.144819005083734	0.166115678986202
18	0.9	pos	33.29785283	5.922112916	0.5	0.09930358	0.401829158	0.938770132	0.060229868	0.023924166	1.424753323	1.441580774	1.807110893	3.04129	5.495948288	0.172220111	0.975075834	5.49753173022756	0.168326998936307
19	0	neg	0.982410855	0.982667676	0.5	4.77e-07	-2.3e-07	0.938770132	0.060229868	1.15e-07	0.998999885	0.992500993	1.239883382	0.7918717	0.981828562	0.991675833	0.998999885	0.982469647868365	0.982049382190128
19	0	pos	0.992664299	0.992823773	0.5	4.77e-07	1.93e-06	0.938770132	0.060229868	1.15e-07	0.999002044	1.001176614	1.243303392	0.7980239	0.992185822	0.991418598	0.998999885	0.992575961272787	0.990911320453814
19	0.3	neg	0.995930861	0.996188329	0.5	6.97e-05	-3.36e-05	0.938770132	0.060229868	1.68e-05	0.998983217	0.997310458	1.250611404	0.7963723	0.99595228	0.993178643	0.9989832	0.996485963927287	0.995953078057724
19	0.3	pos	1.01084432	1.011080851	0.5	6.97e-05	0.000282079	0.938770132	0.060229868	1.68e-05	0.999298873	1.005269105	1.256282174	0.804093	1.010167702	0.9932404	0.9989832	1.01089018289591	1.00880948081791
19	0.6	neg	0.985012819	0.978023668	0.5	0.00360288	-0.001735418	0.938770132	0.060229868	0.000868004	0.998132586	0.992683661	1.240334956	0.7867367	0.97581703	0.992602036	0.998131996	0.976438428500487	0.975977044726825
19	0.6	pos	1.0909095	1.083448601	0.5	0.00360288	0.014578952	0.938770132	0.060229868	0.000868004	1.014446956	1.022155397	1.280371667	0.8442905	1.081005635	0.993012107	0.998131996	1.08158046952764	1.00225660501122
19	0.9	neg	0.942009654	0.182596928	0.5	0.094338401	-0.045440467	0.938770132	0.060229868	0.022727958	0.97628749	0.975714462	1.220914319	0.1309978	0.15993709	0.18518465	0.976272042	0.160018249083737	0.181592246406116
19	0.9	pos	30.20278179	5.762827466	0.5	0.094338401	0.3817377	0.938770132	0.060229868	0.022727958	1.403465657	1.418783026	1.773289928	3.029588	5.372337887	0.184564683	0.976272042	5.37356750888484	0.180791090365652
20	0	neg	0.988313627	0.988542957	0.5	2.38e-07	-1.15e-07	0.938770132	0.060229868	5.74e-08	0.998999943	0.994038662	1.242589338	0.794808	0.987619947	0.987807231	0.9989999426	0.988359548393198	0.98786874450048
20	0	pos	0.99993829	1.000140313	0.5	2.38e-07	9.65e-07	0.938770132	0.060229868	5.74e-08	0.999001022	1.001213725	1.249317593	0.8000539	0.999521413	0.987817432	0.9989999426	0.999958299694284	0.998838799850427
20	0.3	neg	1.001681132	1.00179472	0.5	4.53e-05	-2.18e-05	0.938770132	0.060229868	1.09e-05	0.998989091	0.998999818	1.251623707	0.7997111	1.000937372	1.005205644	0.9989891	1.0016510113591	1.00113855984
20	0.3	pos	1.001713499	1.001884379	0.5	4.53e-05	0.000183351	0.938770132	0.060229868	1.09e-05	0.999194268	1.001516763	1.24683003	0.8031565	1.001399643	1.005311932	0.9989891	1.0016472168688	1.0000186600568
20	0.6	neg	1.000465165	0.995981736	0.5	0.002882304	-0.001388334	0.938770132	0.060229868	0.000694403	0.998306069	0.99755092	1.250858255	0.7947316	0.994096582	0.997649483	0.998305597	0.994711271380448	0.992887058610677
20	0.6	pos	1.05537113	1.050850116	0.5	0.002882304	0.011663162	0.938770132	0.060229868	0.000694403	1.011357565	1.011671677	1.267962325	0.82745	1.049175425	0.998095938	0.998305597	1.04941757742527	0.992864866253479
20	0.9	neg	0.938935768	0.195614859	0.5	0.089621481	-0.043168444	0.938770132	0.060229868	0.02159156	0.977423116	0.977859806	1.22233346	0.1411915	0.172583095	0.196333963	0.97740844	0.172697309080583	0.196154305867949
20	0.9	pos	27.07393114	5.587852665	0.5	0.089621481	0.362650815	0.938770132	0.060229868	0.02159156	1.383242374	1.385607862	1.737666493	3.012027	5.233898395	0.197192501	0.97740844	5.23456490048141	0.194227671525174
